"No.","Time","Source","Destination","Protocol","Length","Info"
"1076","19.886327","2600:1901:1:388::","2405:201:5006:95a:3ddc:1390:95b:795e","QUIC","282","Protected Payload (KP0)"
"1077","19.887199","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:388::","QUIC","99","Protected Payload (KP0), DCID=e3197ff80e96812a"
"1078","19.933578","2600:1901:1:388::","2405:201:5006:95a:3ddc:1390:95b:795e","QUIC","86","Protected Payload (KP0)"
"1079","19.945249","54.179.136.152","192.168.29.143","TCP","54","80  >  50534 [ACK] Seq=1 Ack=687 Win=62080 Len=0"
"1080","19.947613","54.179.136.152","192.168.29.143","HTTP","544","HTTP/1.1 200 OK "
"1081","19.947859","192.168.29.143","54.179.136.152","TCP","54","50534  >  80 [FIN, ACK] Seq=687 Ack=491 Win=130816 Len=0"
"1082","19.951052","2405:201:5006:95a:3ddc:1390:95b:795e","2405:201:5006:95a::c0a8:1d01","DNS","93","Standard query 0x8f30 A s.360safe.com"
"1083","19.965097","2405:201:5006:95a::c0a8:1d01","2405:201:5006:95a:3ddc:1390:95b:795e","DNS","125","Standard query response 0x8f30 A s.360safe.com A 54.255.136.181 A 54.254.196.234"
"1084","19.966538","192.168.29.143","54.255.136.181","TCP","66","50535  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1085","20.033306","54.179.136.152","192.168.29.143","TCP","54","80  >  50534 [FIN, ACK] Seq=491 Ack=688 Win=62080 Len=0"
"1086","20.033391","192.168.29.143","54.179.136.152","TCP","54","50534  >  80 [ACK] Seq=688 Ack=492 Win=130816 Len=0"
"1087","20.057994","54.255.136.181","192.168.29.143","TCP","66","80  >  50535 [SYN, ACK] Seq=0 Ack=1 Win=17922 Len=0 MSS=1460 SACK_PERM WS=512"
"1088","20.058091","192.168.29.143","54.255.136.181","TCP","54","50535  >  80 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"1089","20.068512","54.169.5.36","192.168.29.143","TCP","54","80  >  50086 [ACK] Seq=1 Ack=1 Win=486 Len=0"
"1090","20.068583","192.168.29.143","54.169.5.36","TCP","54","[TCP ACKed unseen segment] 50086  >  80 [ACK] Seq=1 Ack=2 Win=511 Len=0"
"1091","20.078982","192.168.29.143","54.255.136.181","HTTP","328","GET /safei18n/promote_space.htm?content=PM.Promo.PromoTip.Tip.10080&type=ad&action=start_lasttypepop&pver=&mid=222299aef42fcdccd6de9970bdaddf16&ver=11.0.0.1204&lan=en&os=10.0-x64&ch=WW.Mediaget.CPI202309&sch=0 HTTP/1.1 "
"1092","20.171109","54.255.136.181","192.168.29.143","TCP","54","80  >  50535 [ACK] Seq=1 Ack=275 Win=19456 Len=0"
"1093","20.172492","54.255.136.181","192.168.29.143","HTTP","263","HTTP/1.1 200 OK "
"1094","20.172715","192.168.29.143","54.255.136.181","TCP","54","50535  >  80 [FIN, ACK] Seq=275 Ack=210 Win=131072 Len=0"
"1095","20.173047","54.255.136.181","192.168.29.143","TCP","54","80  >  50535 [FIN, ACK] Seq=210 Ack=275 Win=19456 Len=0"
"1096","20.173105","192.168.29.143","54.255.136.181","TCP","54","50535  >  80 [ACK] Seq=276 Ack=211 Win=131072 Len=0"
"1097","20.261254","54.255.136.181","192.168.29.143","TCP","54","80  >  50535 [ACK] Seq=211 Ack=276 Win=19456 Len=0"
"1098","20.379963","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:7c5::","QUIC","1288","Protected Payload (KP0), DCID=e6f6a425b1ea6d0e"
"1099","20.380073","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:7c5::","QUIC","390","Protected Payload (KP0), DCID=e6f6a425b1ea6d0e"
"1100","20.394226","2600:1901:1:7c5::","2405:201:5006:95a:3ddc:1390:95b:795e","QUIC","89","Protected Payload (KP0)"
"1101","20.423603","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:7c5::","QUIC","94","Protected Payload (KP0), DCID=e6f6a425b1ea6d0e"
"1102","20.524298","2600:1901:1:7c5::","2405:201:5006:95a:3ddc:1390:95b:795e","QUIC","233","Protected Payload (KP0)"
"1103","20.562932","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:7c5::","QUIC","98","Protected Payload (KP0), DCID=e6f6a425b1ea6d0e"
"1104","20.571821","2600:1901:1:7c5::","2405:201:5006:95a:3ddc:1390:95b:795e","QUIC","233","Protected Payload (KP0)"
"1105","20.572112","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:7c5::","QUIC","95","Protected Payload (KP0), DCID=e6f6a425b1ea6d0e"
"1106","20.601901","2600:1901:1:7c5::","2405:201:5006:95a:3ddc:1390:95b:795e","QUIC","86","Protected Payload (KP0)"
"1107","20.948898","65.20.70.4","192.168.29.143","TLSv1.2","85","Application Data"
"1108","20.949624","192.168.29.143","65.20.70.4","TLSv1.2","89","Application Data"
"1109","20.997841","65.20.70.4","192.168.29.143","TCP","54","443  >  50153 [ACK] Seq=32 Ack=36 Win=95 Len=0"
"1110","21.162316","45.77.241.147","192.168.29.143","TLSv1.2","85","Application Data"
"1111","21.162598","192.168.29.143","45.77.241.147","TLSv1.2","89","Application Data"
"1112","21.248806","45.77.241.147","192.168.29.143","TCP","54","443  >  50154 [ACK] Seq=32 Ack=36 Win=42 Len=0"
"1113","21.721500","95.179.152.137","192.168.29.143","TLSv1.2","85","Application Data"
"1114","21.721778","192.168.29.143","95.179.152.137","TLSv1.2","89","Application Data"
"1115","21.957672","95.179.152.137","192.168.29.143","TCP","54","443  >  50155 [ACK] Seq=32 Ack=36 Win=42 Len=0"
"1116","25.843735","12:f1:da:6a:68:1d","Broadcast","ARP","64","Gratuitous ARP for 192.168.29.202 (Request)"
"1117","25.866657","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:304::","TLSv1.2","117","Application Data"
"1118","25.885758","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","74","443  >  50407 [ACK] Seq=1 Ack=44 Win=1042 Len=0"
"1119","25.995394","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","114","Application Data"
"1120","26.049963","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:304::","TCP","74","50407  >  443 [ACK] Seq=44 Ack=41 Win=515 Len=0"
"1121","26.197673","66.135.27.97","192.168.29.143","TLSv1.2","85","Encrypted Alert"
"1122","26.197953","66.135.27.97","192.168.29.143","TCP","54","443  >  50525 [FIN, ACK] Seq=32 Ack=1 Win=41972 Len=0"
"1123","26.198028","192.168.29.143","66.135.27.97","TCP","54","50525  >  443 [ACK] Seq=1 Ack=33 Win=63655 Len=0"
"1124","26.253237","fe80::8690:aff:fefc:4a0e","ff02::1","ICMPv6","142","Router Advertisement from 84:90:0a:fc:4a:0e"
"1125","26.395804","2405:201:5006:95a:3ddc:1390:95b:795e","2405:201:5006:95a::c0a8:1d01","DNS","96","Standard query 0x2fbf A dns.msftncsi.com"
"1126","26.407859","2405:201:5006:95a::c0a8:1d01","2405:201:5006:95a:3ddc:1390:95b:795e","DNS","112","Standard query response 0x2fbf A dns.msftncsi.com A 131.107.255.255"
"1127","26.409888","2405:201:5006:95a:3ddc:1390:95b:795e","2405:201:5006:95a::c0a8:1d01","DNS","96","Standard query 0x9147 AAAA www.msftncsi.com"
"1128","26.412329","2405:201:5006:95a::c0a8:1d01","2405:201:5006:95a:3ddc:1390:95b:795e","DNS","173","Standard query response 0x9147 AAAA www.msftncsi.com CNAME www.msftncsi.com.edgesuite.net CNAME a1961.g2.akamai.net"
"1129","26.412841","192.168.29.143","49.44.179.211","TCP","66","50536  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1130","26.427680","49.44.179.211","192.168.29.143","TCP","66","80  >  50536 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"1131","26.427931","192.168.29.143","49.44.179.211","TCP","54","50536  >  80 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"1132","26.428647","192.168.29.143","49.44.179.211","HTTP","148","GET /ncsi.txt HTTP/1.1 "
"1133","26.446500","49.44.179.211","192.168.29.143","TCP","54","80  >  50536 [ACK] Seq=1 Ack=95 Win=64256 Len=0"
"1134","26.447932","49.44.179.211","192.168.29.143","HTTP","233","HTTP/1.1 200 OK  (text/plain)"
"1135","26.448176","192.168.29.143","49.44.179.211","TCP","54","50536  >  80 [FIN, ACK] Seq=95 Ack=180 Win=131072 Len=0"
"1136","26.448699","49.44.179.211","192.168.29.143","TCP","54","80  >  50536 [FIN, ACK] Seq=180 Ack=95 Win=64256 Len=0"
"1137","26.448769","192.168.29.143","49.44.179.211","TCP","54","50536  >  80 [ACK] Seq=96 Ack=181 Win=131072 Len=0"
"1138","26.461592","49.44.179.211","192.168.29.143","TCP","54","80  >  50536 [ACK] Seq=181 Ack=96 Win=64256 Len=0"
"1139","28.714906","192.168.29.143","192.168.29.255","UDP","86","57621  >  57621 Len=44"
"1140","29.121101","192.168.29.202","224.0.0.251","MDNS","152","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question OPT"
"1141","29.122031","fe80::446:987:2c38:ba37","ff02::fb","MDNS","172","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question OPT"
"1142","30.001515","2620:1ec:50::12","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","113","Application Data"
"1143","30.016302","2405:201:5006:95a:3ddc:1390:95b:795e","2620:1ec:50::12","TLSv1.2","109","Application Data"
"1144","30.016590","2405:201:5006:95a:3ddc:1390:95b:795e","2620:1ec:50::12","TLSv1.2","109","Application Data"
"1145","30.049921","2620:1ec:50::12","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","74","443  >  50265 [ACK] Seq=118 Ack=176 Win=16382 Len=0"
"1146","30.049921","2620:1ec:50::12","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","74","443  >  50265 [ACK] Seq=118 Ack=211 Win=16382 Len=0"
"1147","31.892573","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:388::","TCP","75","50497  >  443 [ACK] Seq=1 Ack=1 Win=517 Len=1"
"1148","31.919386","2600:1901:1:388::","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","86","443  >  50497 [ACK] Seq=1 Ack=2 Win=1034 Len=0 SLE=1 SRE=2"
"1149","32.219739","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:7c5::","TCP","75","50500  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1"
"1150","32.250639","2600:1901:1:7c5::","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","86","443  >  50500 [ACK] Seq=1 Ack=2 Win=1044 Len=0 SLE=1 SRE=2"
"1151","32.468901","2405:201:5006:95a:3ddc:1390:95b:795e","2603:1040:a06:3::8","TLSv1.2","112","Application Data"
"1152","32.514172","2603:1040:a06:3::8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","74","443  >  50230 [ACK] Seq=69 Ack=150 Win=501 Len=0"
"1153","33.130021","192.168.29.143","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _googlecast._tcp.local, ""QM"" question"
"1154","33.944977","2405:201:5006:95a:3ddc:1390:95b:795e","2620:1ec:33:1::12","TCP","1474","50528  >  443 [ACK] Seq=1 Ack=1 Win=1024 Len=1400 [TCP PDU reassembled in 1156]"
"1155","33.944977","2405:201:5006:95a:3ddc:1390:95b:795e","2620:1ec:33:1::12","TCP","1474","50528  >  443 [ACK] Seq=1401 Ack=1 Win=1024 Len=1400 [TCP PDU reassembled in 1156]"
"1156","33.944977","2405:201:5006:95a:3ddc:1390:95b:795e","2620:1ec:33:1::12","TLSv1.2","310","Application Data"
"1157","33.994945","2405:201:5006:95a:3ddc:1390:95b:795e","2620:1ec:33:1::12","TCP","1474","[TCP Retransmission] 50528  >  443 [PSH, ACK] Seq=1637 Ack=1 Win=1024 Len=1400 [TCP PDU reassembled in 1156]"
"1158","34.004849","2620:1ec:33:1::12","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","74","443  >  50528 [ACK] Seq=1 Ack=1401 Win=16380 Len=0"
"1159","34.004849","2620:1ec:33:1::12","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","74","443  >  50528 [ACK] Seq=1 Ack=3037 Win=16385 Len=0"
"1160","34.030028","2620:1ec:33:1::12","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","86","[TCP Dup ACK 1159#1] 443  >  50528 [ACK] Seq=1 Ack=3037 Win=16385 Len=0 SLE=1637 SRE=3037"
"1161","34.641910","2620:1ec:33:1::12","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50528 [ACK] Seq=1 Ack=3037 Win=16385 Len=1440 [TCP PDU reassembled in 1163]"
"1162","34.641910","2620:1ec:33:1::12","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50528 [ACK] Seq=1441 Ack=3037 Win=16385 Len=1440 [TCP PDU reassembled in 1163]"
"1163","34.641910","2620:1ec:33:1::12","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","490","Application Data"
"1164","34.641910","2620:1ec:33:1::12","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50528 [ACK] Seq=3297 Ack=3037 Win=16385 Len=1440 [TCP PDU reassembled in 1166]"
"1165","34.641910","2620:1ec:33:1::12","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50528 [ACK] Seq=4737 Ack=3037 Win=16385 Len=1440 [TCP PDU reassembled in 1166]"
"1166","34.641910","2620:1ec:33:1::12","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1279","Application Data"
"1167","34.641910","2620:1ec:33:1::12","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","155","Application Data"
"1168","34.641910","2620:1ec:33:1::12","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","880","Application Data"
"1169","34.641910","2620:1ec:33:1::12","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","112","Application Data"
"1170","34.642206","2405:201:5006:95a:3ddc:1390:95b:795e","2620:1ec:33:1::12","TCP","74","50528  >  443 [ACK] Seq=3037 Ack=8307 Win=1024 Len=0"
"1171","34.676687","2620:1ec:33:1::12","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","[TCP Spurious Retransmission] 443  >  50528 [PSH, ACK] Seq=6867 Ack=3037 Win=16385 Len=1440"
"1172","34.676805","2405:201:5006:95a:3ddc:1390:95b:795e","2620:1ec:33:1::12","TCP","86","[TCP Dup ACK 1170#1] 50528  >  443 [ACK] Seq=3037 Ack=8307 Win=1024 Len=0 SLE=6867 SRE=8307"
"1173","35.320742","2603:1040:a06:3::8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","108","Application Data"
"1174","35.369851","2405:201:5006:95a:3ddc:1390:95b:795e","2603:1040:a06:3::8","TCP","74","50230  >  443 [ACK] Seq=150 Ack=103 Win=509 Len=0"
"1175","35.568149","192.168.29.1","192.168.29.143","ECHO","43","Request"
"1176","36.902640","fe80::8690:aff:fefc:4a0e","ff02::1","ICMPv6","142","Router Advertisement from 84:90:0a:fc:4a:0e"
"1177","37.475004","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1178","37.475004","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1179","37.475004","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1180","37.475004","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1181","37.475004","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1182","37.475082","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:304::","TCP","74","50383  >  443 [ACK] Seq=36 Ack=19928 Win=517 Len=0"
"1183","37.475205","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1184","37.475205","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","208","Application Data"
"1185","37.475242","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:304::","TCP","74","50383  >  443 [ACK] Seq=36 Ack=21282 Win=512 Len=0"
"1186","38.131743","192.168.29.202","224.0.0.251","MDNS","152","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question OPT"
"1187","38.131743","fe80::446:987:2c38:ba37","ff02::fb","MDNS","172","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question OPT"
"1188","38.141919","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1189","38.142293","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1190","38.142323","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:304::","TCP","74","50383  >  443 [ACK] Seq=36 Ack=23722 Win=517 Len=0"
"1191","38.142590","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1192","38.143102","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1193","38.143128","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:304::","TCP","74","50383  >  443 [ACK] Seq=36 Ack=26162 Win=517 Len=0"
"1194","38.144149","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1195","38.144444","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1196","38.144471","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:304::","TCP","74","50383  >  443 [ACK] Seq=36 Ack=28602 Win=517 Len=0"
"1197","38.145545","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","184","Application Data"
"1198","38.164216","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1199","38.164264","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:304::","TCP","74","50383  >  443 [ACK] Seq=36 Ack=29932 Win=512 Len=0"
"1200","38.164492","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1201","38.165358","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1202","38.165406","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:304::","TCP","74","50383  >  443 [ACK] Seq=36 Ack=32372 Win=517 Len=0"
"1203","38.165972","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1204","38.166332","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1205","38.166366","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:304::","TCP","74","50383  >  443 [ACK] Seq=36 Ack=34812 Win=517 Len=0"
"1206","38.166618","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","1294","Application Data"
"1207","38.167106","2600:1901:1:304::","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.2","220","Application Data"
"1208","38.167137","2405:201:5006:95a:3ddc:1390:95b:795e","2600:1901:1:304::","TCP","74","50383  >  443 [ACK] Seq=36 Ack=36178 Win=512 Len=0"
"1209","38.849994","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TLSv1.3","159","Application Data"
"1210","38.850121","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TLSv1.3","113","Application Data"
"1211","38.866359","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","74","443  >  50531 [ACK] Seq=517532 Ack=2635 Win=64128 Len=0"
"1212","38.866641","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","113","Application Data"
"1213","38.884271","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","374","Application Data"
"1214","38.884316","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2635 Ack=517871 Win=529152 Len=0"
"1215","38.885308","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TLSv1.3","1417","Application Data"
"1216","38.892617","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=519214 Ack=2635 Win=64128 Len=1440 [TCP PDU reassembled in 1232]"
"1217","38.892683","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2635 Ack=520654 Win=529408 Len=0"
"1218","38.892913","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=520654 Ack=2635 Win=64128 Len=1440 [TCP PDU reassembled in 1232]"
"1219","38.893303","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TLSv1.3","109","Application Data"
"1220","38.893421","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=522094 Ack=2635 Win=64128 Len=1440 [TCP PDU reassembled in 1232]"
"1221","38.893421","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=523534 Ack=2635 Win=64128 Len=1440 [TCP PDU reassembled in 1232]"
"1222","38.893421","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=524974 Ack=2635 Win=64128 Len=1440 [TCP PDU reassembled in 1232]"
"1223","38.893465","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2670 Ack=526414 Win=529408 Len=0"
"1224","38.893775","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=526414 Ack=2635 Win=64128 Len=1440 [TCP PDU reassembled in 1232]"
"1225","38.893775","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=527854 Ack=2635 Win=64128 Len=1440 [TCP PDU reassembled in 1232]"
"1226","38.893775","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=529294 Ack=2635 Win=64128 Len=1440 [TCP PDU reassembled in 1232]"
"1227","38.893829","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2670 Ack=530734 Win=529408 Len=0"
"1228","38.894097","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=530734 Ack=2635 Win=64128 Len=1440 [TCP PDU reassembled in 1232]"
"1229","38.894139","2405:201:5006:95a:3ddc:1390:95b:795e","2405:200:1630:1200::312c:b3b8","TCP","74","50531  >  443 [ACK] Seq=2670 Ack=532174 Win=529408 Len=0"
"1230","38.894749","2405:200:1630:1200::312c:b3b8","2405:201:5006:95a:3ddc:1390:95b:795e","TCP","1514","443  >  50531 [ACK] Seq=532174 Ack=2635 Win=64128 Len=1440 [TCP PDU reassembled in 1232]"
